COURSE,COURSE NUMBER,COURSE SECTION,INSTRUCTOR NAME,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
TIBETAN, 001A,1,"SPARHAM, G        ",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0
TIBETAN, 100S,1,"SPARHAM, G        ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ECON,1,1,"TRAIN, K E        ",13,139,50,38,158,43,37,129,22,0,10,0,10,49,,6,,5
ECON,24,1,"DELONG, J B       ",0,2,3,2,0,0,0,1,0,0,0,0,0,2,,0,,0
ECON, 100A,1,"SANTESTEBAN, C J  ",14,31,58,55,47,33,18,9,8,4,2,1,5,32,,26,,3
ECON, 100B,1,"WOOD, S A         ",0,39,57,78,80,56,35,4,4,0,2,0,7,16,,4,,0
ECON, 101A,1,"CARD, D E         ",10,17,17,4,10,4,3,0,4,0,0,0,4,5,,0,,0
ECON, 101B,1,"KHAN, H U         ",4,17,6,7,4,3,1,3,4,1,2,4,3,1,,0,,0
ECON,119,1,"ACLAND, D J       ",8,18,13,17,16,10,7,8,4,0,0,0,2,15,,2,,0
ECON,121,1,"EDLIN, A S        ",4,29,30,18,23,20,5,15,0,1,1,0,0,6,,1,,0
ECON,124,1,"SCOTCHMER, S      ",0,4,3,0,4,1,0,1,0,0,0,0,0,0,,1,,0
ECON,136,1,"SHOMALI, H B      ",48,56,53,24,14,10,8,3,2,1,1,0,4,6,,4,,0
ECON,140,1,"DUNCAN, G M       ",1,13,21,29,83,13,3,7,1,0,3,0,3,0,,2,,0
ECON,141,1,"NEKIPELOV, D      ",4,12,13,12,11,4,0,2,0,0,0,0,0,1,,0,,0
ECON,157,1,"MORTIMER, R O     ",3,23,19,18,15,16,10,9,6,0,0,0,0,13,,1,,0
ECON,182,1,"NECHIO, F F       ",11,16,21,23,21,13,8,4,2,0,2,0,2,19,,3,,0
ECON,196,1,"EICHENGREEN, B J  ",0,13,5,5,6,5,3,0,0,0,0,0,0,7,,0,,0
ECON,C003,1,"BERCK, P          ",2,11,2,6,1,5,4,10,0,0,1,0,1,6,,3,,0
ECON,C102,1,"SUNDING, D L      ",0,5,4,4,4,3,3,4,1,0,0,0,2,3,,2,,0
ECON,C110,1,"POWELL, R L       ",0,41,20,23,22,8,9,8,6,0,0,0,1,8,,4,,0
ECON,C171,1,"DEJANVRY, A       ",5,17,15,6,9,3,1,2,3,0,0,0,0,2,,1,,0
ECON,C181,1,"KAMALA, C         ",3,9,20,16,25,14,5,3,4,0,0,0,1,4,,1,,0
EDUC,24,1,"FITZPATRICK, B U  ",0,0,0,0,0,0,0,0,0,0,0,0,0,11,,1,,0
EDUC,52,1,"MIRABELLI, A A    ",0,21,5,4,1,0,1,1,0,0,0,0,0,0,,0,,0
EDUC,97,5,"HURST, J G        ",0,0,0,0,0,0,0,0,0,0,0,0,0,87,,4,,0
EDUC,98,13,"MCCALLUM, R D     ",0,0,0,0,0,0,0,0,0,0,0,0,0,17,,1,,0
EDUC,98,15,"MCCALLUM, R D     ",0,0,0,0,0,0,0,0,0,0,0,0,0,5,,1,,0
EDUC,98,32,"HURST, J G        ",0,0,0,0,0,0,0,0,0,0,0,0,0,22,,0,,1
EDUC,98,34,"HURST, J G        ",0,0,0,0,0,0,0,0,0,0,0,0,0,8,,1,,0
EDUC, 140AC,1,"KENNEY, N         ",2,65,14,5,4,3,1,0,0,0,0,0,0,5,,4,,1
EDUC,158,1,"CUNNINGHAM CARSON,",1,11,2,1,0,0,0,0,0,0,0,0,0,0,,0,,0
EDUC,160,1,"PERLSTEIN, D H    ",0,15,0,0,0,0,0,0,0,0,0,0,1,0,,0,,0
EDUC, 186AC,1,"SHAIKEN, H S      ",2,9,24,19,11,15,9,1,2,4,1,0,7,20,,6,,0
EDUC,190,1,"HULL, G A         ",5,36,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2
EDUC,190,2,"HULL, G A         ",11,30,0,0,0,0,0,0,0,0,0,0,0,0,,0,,1
EDUC,190,3,"HULL, G A         ",1,35,4,0,0,0,0,0,0,0,0,0,0,0,,0,,0
EDUC, 190B,1,"HULL, G A         ",7,15,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
EDUC, 195B,1,"MCCALLUM, R D     ",0,29,4,0,3,0,0,0,0,0,0,0,0,0,,0,,1
EDUC, 195C,1,"AYERS, R          ",0,33,2,3,0,0,0,0,0,0,0,0,0,0,,0,,0
EDUC,197,5,"HURST, J G        ",0,0,0,0,0,0,0,0,0,0,0,0,0,76,,1,,0
EDUC,197,9,"MCCALLUM, R D     ",0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2,,1
EDUC,197,20,"HURST, J G        ",0,0,0,0,0,0,0,0,0,0,0,0,0,39,,0,,1
EDUC,197,21,"MCCALLUM, R D     ",0,0,0,0,0,0,0,0,0,0,0,0,0,29,,0,,1
EDUC,197,24,"MIRABELLI, A A    ",0,0,0,0,0,0,0,0,0,0,0,0,0,4,,1,,0
EDUC,197,30,"HURST, J G        ",0,0,0,0,0,0,0,0,0,0,0,0,0,33,,3,,0
EDUC,197,35,"HURST, J G        ",0,0,0,0,0,0,0,0,0,0,0,0,0,46,,1,,0
EDUC,197,48,"HULL, G A         ",0,0,0,0,0,0,0,0,0,0,0,0,0,80,,5,,1
EDUC,197,50,"WORRELL, F C      ",0,0,0,0,0,0,0,0,0,0,0,0,0,15,,0,,2
EDUC,198,4,"MCCALLUM, R D     ",0,0,0,0,0,0,0,0,0,0,0,0,0,30,,1,,0
EDUC,198,15,"MCCALLUM, R D     ",0,0,0,0,0,0,0,0,0,0,0,0,0,7,,1,,0
EDUC,198,16,"MCCALLUM, R D     ",0,0,0,0,0,0,0,0,0,0,0,0,0,11,,0,,1
EDUC,198,25,"SUAD-BAKARI, N    ",0,0,0,0,0,0,0,0,0,0,0,0,0,7,,1,,0
EDUC,198,28,"SUAD-BAKARI, N    ",0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1,,0
EDUC,198,37,"MCCALLUM, R D     ",0,0,0,0,0,0,0,0,0,0,0,0,0,27,,2,,0
EDUC,198,39,"MCCALLUM, R D     ",0,0,0,0,0,0,0,0,0,0,0,0,0,28,,1,,0
EDUC,C001,1,"LI, P             ",0,1,2,0,1,0,0,0,0,0,0,0,0,3,,0,,0
EDUC,C181,1,"SUAD-BAKARI, N    ",3,10,8,1,0,2,0,1,0,0,1,0,0,2,,0,,0
EDUC,C193A,1,"HURST, J G        ",3,19,0,0,0,0,0,0,0,0,0,0,0,0,,0,,1
COMPSCI, 003S,1,"GARCIA, D D       ",0,2,0,0,1,0,0,0,0,0,0,0,3,1,,2,,0
COMPSCI, 009A,1,"GARCIA, D D       ",0,0,0,0,0,0,0,0,0,0,0,0,0,6,,7,,0
COMPSCI, 009C,1,"GARCIA, D D       ",0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2,,0
COMPSCI, 009E,1,"GARCIA, D D       ",0,0,0,0,0,0,0,0,0,0,0,0,0,18,,22,,0
COMPSCI, 009F,1,"GARCIA, D D       ",0,0,0,0,0,0,0,0,0,0,0,0,0,21,,7,,0
COMPSCI, 009G,1,"GARCIA, D D       ",0,0,0,0,0,0,0,0,0,0,0,0,0,12,,5,,0
COMPSCI, 009H,1,"GARCIA, D D       ",0,0,0,0,0,0,0,0,0,0,0,0,0,24,,22,,1
COMPSCI,10,1,"GARCIA, D D       ",19,40,27,15,44,8,7,5,3,0,2,0,7,36,,9,,2
COMPSCI, 039P,1,"BARSKY, B A       ",0,0,0,0,0,0,0,0,0,0,0,0,0,8,,1,,0
COMPSCI, 047B,1,"GARCIA, D D       ",1,11,2,1,2,0,0,1,0,0,0,0,3,0,,0,,0
COMPSCI, 047C,1,"GARCIA, D D       ",1,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,,0
COMPSCI, 061A,1,"DENERO, J S       ",74,45,49,100,86,59,13,18,16,9,7,6,14,22,,16,,0
COMPSCI, 061B,1,"HILFINGER, P N    ",9,13,17,31,25,27,12,9,9,2,4,1,12,5,,18,,0
COMPSCI, 061C,1,"FRANKLIN, M       ",16,42,33,17,48,32,23,32,15,0,8,0,15,1,,2,,4
COMPSCI,70,1,"RAO, S B          ",8,38,24,29,78,19,16,9,9,0,1,0,8,1,,2,,0
COMPSCI,98,2,"GARCIA, D D       ",0,0,0,0,0,0,0,0,0,0,0,0,0,10,,2,,0
COMPSCI,150,1,"ALON, E           ",3,16,2,8,3,2,2,5,2,2,3,0,1,1,,0,,1
COMPSCI,160,1,"CANNY, J F        ",2,5,18,19,17,10,5,0,0,0,0,0,0,1,,0,,0
COMPSCI,162,1,"JOSEPH, A D       ",4,43,14,39,38,22,17,18,3,3,4,0,1,1,,1,,0
COMPSCI,164,1,"HILFINGER, P N    ",0,6,7,5,6,5,2,6,5,1,2,1,3,1,,2,,0
COMPSCI,169,1,"NECULA, G         ",3,8,9,10,19,7,0,5,3,0,2,0,1,1,,0,,0
COMPSCI,170,1,"DEMMEL, J W       ",7,37,34,26,24,44,23,27,0,0,9,0,7,3,,1,,0
COMPSCI,174,1,"MOSSEL, E         ",3,1,4,1,1,0,1,1,0,0,0,0,1,1,,2,,0
COMPSCI,184,1,"O'BRIEN, J        ",4,11,3,24,2,3,9,6,5,0,0,0,9,7,,5,,1
COMPSCI,188,1,"KLEIN, D L        ",14,38,58,63,40,53,17,10,7,4,2,0,2,1,,2,,0
COMPSCI,194,10,"RUSSELL, S J      ",11,4,6,5,2,0,2,3,0,0,0,0,0,6,,0,,0
COMPSCI,194,17,"HELLERSTEIN, J M  ",1,20,1,0,0,0,0,0,0,0,0,0,0,0,,1,,0
COMPSCI,194,18,"HARVEY, B         ",5,5,1,9,4,1,0,0,0,1,0,0,1,0,,1,,1
COMPSCI,194,19,"HARVEY, B         ",8,4,5,6,1,3,0,1,1,0,0,0,0,2,,2,,0
COMPSCI,194,20,"HARVEY, B         ",5,2,2,11,1,1,1,0,1,0,0,0,4,2,,3,,1
COMPSCI,194,69,"AGRAWALA, M       ",0,1,1,1,2,2,0,0,0,0,0,0,0,1,,0,,1
COMPSCI,194,73,"COLELLA, P        ",0,3,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0
COMPSCI,198,1,"GARCIA, D D       ",0,0,0,0,0,0,0,0,0,0,0,0,0,22,,3,,0
COMPSCI,198,2,"GARCIA, D D       ",0,0,0,0,0,0,0,0,0,0,0,0,0,11,,1,,0
COMPSCI,198,20,"FRANKLIN, M       ",0,0,0,0,0,0,0,0,0,0,0,0,0,44,,3,,0
COMPSCI,198,21,"BARSKY, B A       ",0,0,0,0,0,0,0,0,0,0,0,0,0,90,,1,,0
COMPSCI,198,24,"WAGNER, D         ",0,0,0,0,0,0,0,0,0,0,0,0,0,23,,1,,0
COMPSCI,198,25,"CANNY, J F        ",0,0,0,0,0,0,0,0,0,0,0,0,0,22,,1,,0
EL ENG, 020N,1,"AYAZIFAR, B       ",9,61,33,9,76,15,5,17,7,0,9,1,11,0,,3,,4
EL ENG,24,1,"BOKOR, J          ",0,0,0,0,0,0,0,0,0,0,0,0,0,16,,1,,0
EL ENG,40,1,"MAHARBIZ, M M     ",5,20,23,35,26,30,18,11,7,8,1,1,1,0,,1,,0
EL ENG,42,1,"SUBRAMANIAN, V    ",7,20,12,7,10,7,3,4,4,0,8,0,11,2,,3,,2
EL ENG,100,1,"SUBRAMANIAN, V    ",4,12,8,16,14,6,15,6,7,0,0,0,0,0,,0,,1
EL ENG,105,1,"SALAHUDDIN, S     ",2,11,2,6,3,1,3,0,0,0,0,0,1,0,,0,,1
EL ENG,120,1,"AYAZIFAR, B       ",1,21,5,6,17,2,1,1,2,1,1,2,3,1,,0,,0
EL ENG,121,1,"RAMCHANDRAN, K    ",1,2,2,2,1,1,1,1,1,0,0,1,0,0,,1,,0
EL ENG,122,1,"SHENKER, S J      ",17,57,26,31,32,10,9,12,5,0,0,0,0,5,,1,,0
EL ENG,123,1,"LUSTIG, S M       ",1,5,2,2,2,2,0,1,1,1,0,0,0,0,,0,,2
EL ENG,126,1,"SAHAI, A          ",2,6,1,4,2,1,0,1,1,0,0,0,1,2,,0,,1
EL ENG, 127A,1,"EL GHAOUI, L      ",2,6,3,2,0,0,0,0,0,0,0,0,0,1,,0,,0
EL ENG,130,1,"ARIAS, A C        ",2,3,3,7,3,5,0,1,1,1,2,0,2,0,,0,,0
EL ENG,140,1,"SANDERS, S R      ",2,7,5,3,3,2,1,3,2,0,2,0,1,0,,0,,0
EL ENG,141,1,"NIKOLIC, B        ",1,12,4,8,5,1,2,1,0,0,0,0,1,0,,1,,0
EL ENG,142,1,"NIKNEJAD, A M     ",3,2,3,1,4,1,0,1,0,0,0,0,0,3,,1,,0
EL ENG,143,1,"JAVEY, A          ",1,10,11,13,7,6,2,1,1,0,0,0,1,0,,0,,0
EL ENG,194,1,"SHENKER, S J      ",0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,,0
EL ENG,C125,1,"BAJCSY, R         ",0,0,2,0,4,0,0,0,1,0,1,0,0,0,,1,,0
EL ENG,C128,1,"FEARING, R S      ",1,8,5,6,7,2,1,3,4,0,0,0,1,1,,0,,0
EL ENG,C145B,1,"CONOLLY, S        ",1,0,2,2,2,0,0,0,1,0,0,0,0,1,,0,,1
EL ENG,C145L,1,"DERENZO, S E      ",1,1,2,1,1,0,2,0,0,0,0,0,0,0,,0,,0
"ENE,RES",98,2,"HARTE, J          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
"ENE,RES",170,1,"RAY, I            ",0,6,5,4,0,0,0,0,0,0,0,0,1,1,,0,,0
"ENE,RES",198,2,"HARTE, J          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
"ENE,RES",C100,1,"KOOMEY, J G       ",0,27,12,6,7,2,2,0,0,0,0,0,0,34,,0,,1
ENGLISH,24,1,"BREITWIESER, M R  ",0,0,0,0,0,0,0,0,0,0,0,0,0,12,,0,,1
ENGLISH, 031AC,1,"WAGNER, B         ",0,17,23,10,2,1,1,0,0,0,0,0,0,3,,0,,0
ENGLISH, 045A,1,"O'KEEFFE, K       ",0,4,4,15,14,8,5,7,3,0,1,0,1,3,,1,,0
ENGLISH, 045A,2,"NOLAN, M B        ",0,16,19,22,19,10,1,1,2,0,0,0,2,4,,1,,2
ENGLISH, 045B,1,"LANGAN, C G       ",0,20,13,14,11,1,1,2,0,0,0,0,1,3,,2,,1
ENGLISH, 045B,2,"GOLDSMITH, S      ",0,17,36,24,31,12,2,1,2,0,0,0,1,3,,0,,3
ENGLISH, 045C,1,"PREMNATH, G       ",0,14,10,16,13,3,3,2,0,1,0,0,2,3,,1,,0
ENGLISH, 045C,2,"GOBLE, M A        ",0,5,33,43,27,6,2,2,0,0,0,0,1,5,,0,,2
ENGLISH,98,13,"TAMARKIN, E C     ",0,0,0,0,0,0,0,0,0,0,0,0,0,13,,0,,1
ENGLISH,98,16,"JORDAN, J P       ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,110,1,"MILLER, J         ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH, 117A,1,"MARNO, D          ",3,28,28,20,6,4,1,0,0,0,0,0,1,2,,0,,0
ENGLISH, 117S,1,"ARNOLD, O M       ",1,27,31,18,24,7,3,0,0,0,0,0,1,12,,0,,1
ENGLISH,120,1,"SORENSEN, J L     ",0,10,13,9,7,6,2,0,0,0,0,0,0,4,,2,,1
ENGLISH, 125D,1,"JONES, D V        ",0,7,12,18,12,1,3,0,0,0,0,0,2,5,,1,,0
ENGLISH,126,1,"BLANTON, C D      ",0,23,41,40,20,9,3,0,0,0,0,0,1,8,,0,,0
ENGLISH, 130A,1,"TAMARKIN, E C     ",0,21,14,19,8,1,0,0,0,0,0,0,0,1,,0,,0
ENGLISH,131,1,"O'BRIEN, G        ",7,14,10,11,5,0,6,1,0,0,0,0,0,2,,0,,2
ENGLISH,132,1,"LEE, S S          ",0,7,21,16,9,3,1,0,0,0,0,0,0,1,,1,,0
ENGLISH, 133A,1,"BEST, S M         ",5,0,3,3,6,8,3,0,1,0,0,0,2,0,,0,,2
ENGLISH, 137B,1,"GONZALEZ, R M     ",0,9,12,8,10,4,0,0,0,0,0,0,1,1,,0,,0
ENGLISH,138,1,"PREMNATH, G       ",0,5,5,8,2,0,2,0,0,0,0,0,1,1,,0,,1
ENGLISH,141,1,"CHANDRA, M J      ",0,5,19,14,7,1,1,0,0,0,0,0,0,1,,0,,0
ENGLISH, 143A,1,"CHANDRA, V        ",0,3,7,0,0,0,0,0,0,0,0,0,0,1,,0,,0
ENGLISH, 143B,1,"SHOPTAW, J        ",2,8,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH, 143N,1,"BLAISE, B         ",2,6,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,165,1,"MARNO, D          ",2,3,4,4,2,2,0,0,0,0,0,0,0,2,,0,,0
ENGLISH,166,1,"GOTANDA, P K      ",3,26,0,0,0,0,0,0,0,0,0,0,0,1,,0,,0
ENGLISH,166,2,"CARMODY, T        ",0,9,10,5,2,0,0,0,0,0,0,0,0,0,,1,,0
ENGLISH, 166AC,1,"DONEGAN, K M      ",4,26,27,15,5,4,0,0,0,0,0,0,0,1,,1,,0
ENGLISH,175,1,"KLEEGE, G         ",0,9,13,12,7,0,1,0,0,0,0,0,0,1,,0,,1
ENGLISH,179,1,"HANSON, K         ",2,6,2,8,5,1,2,1,0,0,1,0,0,7,,2,,1
ENGLISH, 180H,1,"CHANDRA, V        ",4,20,25,5,1,1,0,0,0,0,0,0,1,3,,0,,0
ENGLISH,190,1,"HEJINIAN, L       ",0,16,2,0,1,2,0,0,0,0,0,0,0,0,,0,,1
ENGLISH,190,2,"LEGERE, C D       ",0,5,2,3,1,2,0,0,0,0,0,0,0,1,,0,,0
ENGLISH,190,3,"STARR, G A        ",0,4,7,3,0,0,0,0,0,0,0,0,0,0,,0,,1
ENGLISH,190,4,"STARR, G A        ",0,3,4,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,190,5,"GORDON, Z D       ",1,4,7,7,0,2,0,0,0,0,0,0,1,0,,1,,2
ENGLISH,190,6,"TANEMURA, J N     ",0,2,6,9,0,0,0,0,0,0,0,0,0,1,,0,,0
ENGLISH,190,7,"DUNCAN, I         ",0,4,8,1,4,0,0,0,0,0,0,0,1,1,,0,,1
ENGLISH,190,9,"LYE, C            ",0,3,8,3,2,0,1,0,0,0,0,0,0,0,,0,,0
ENGLISH,190,12,"TURNER, J G       ",0,3,3,5,3,0,1,0,0,0,0,0,1,0,,0,,8
ENGLISH,190,14,"BEDNARSKA, D      ",0,1,1,0,1,1,0,0,0,0,0,0,0,1,,0,,0
ENGLISH,190,15,"DONEGAN, K M      ",1,5,5,1,0,0,0,0,0,0,0,0,0,0,,0,,2
ENGLISH,190,16,"LANKIN, A A       ",0,6,0,0,4,1,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,190,17,"THORNBURY, E V    ",3,7,1,1,0,1,0,0,0,0,0,0,3,0,,0,,1
ENGLISH,190,18,"BADER, J K        ",0,12,6,0,0,0,0,0,0,0,0,0,0,0,,0,,7
ENGLISH,198,4,"CHANDRA, M J      ",0,0,0,0,0,0,0,0,0,0,0,0,0,8,,0,,0
ENGLISH,198,8,"JUSTICE, S        ",0,0,0,0,0,0,0,0,0,0,0,0,0,11,,1,,0
ENGLISH,198,9,"KLEEGE, G         ",0,0,0,0,0,0,0,0,0,0,0,0,0,25,,2,,0
ENGLISH,198,10,"O'BRIEN, G        ",0,0,0,0,0,0,0,0,0,0,0,0,0,55,,0,,0
ENGLISH,198,15,"WAGNER, B         ",0,0,0,0,0,0,0,0,0,0,0,0,0,10,,2,,0
ENGLISH,198,16,"JORDAN, J P       ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,198,17,"NOLAN, M B        ",0,0,0,0,0,0,0,0,0,0,0,0,0,154,,0,,8
ENGLISH,C077,1,"HASS, R           ",0,14,14,1,0,0,0,0,0,0,0,0,1,0,,0,,0
ENGLISH,C136,1,"WAGNER, B         ",0,8,13,4,0,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,H195A,1,"MILLER, D A       ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,H195A,2,"PICCIOTTO, J M    ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,1,"JORDAN, J P       ",0,9,9,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,2,"OBI, G            ",0,2,6,1,2,3,1,1,1,0,0,0,0,1,,0,,0
ENGLISH,R001A,3,"SEEGER, A Y       ",1,12,1,0,0,1,0,3,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,4,"JORDAN, J P       ",0,10,6,1,0,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,5,"GAYDOS, R         ",0,4,7,2,2,1,0,1,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,6,"HAUSMAN, B M      ",0,7,2,2,2,2,1,1,0,0,0,0,0,1,,0,,0
ENGLISH,R001A,7,"MUNSON, R         ",0,3,3,4,6,1,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,8,"BAUER, M N        ",0,5,3,6,2,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,9,"HAUSMAN, B M      ",0,2,7,2,4,1,1,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,10,"AHMED, A N        ",0,2,13,4,1,0,0,0,0,0,0,0,1,0,,0,,0
ENGLISH,R001A,11,"CULLEN, B A       ",1,8,0,4,1,0,0,1,0,1,1,0,0,0,,0,,0
ENGLISH,R001A,12,"NATURALE, L       ",0,7,3,2,2,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,13,"JEZIOREK, A M     ",0,1,6,5,3,0,0,0,1,0,0,0,0,1,,0,,0
ENGLISH,R001A,14,"BALDWIN, R        ",1,1,2,6,3,2,0,1,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,15,"RANA, S           ",0,3,10,4,0,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,16,"MERSHON, E        ",1,1,3,6,3,4,0,0,0,0,0,0,1,0,,0,,0
ENGLISH,R001A,17,"TERLAAK POOT, L D ",0,2,4,7,5,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,18,"SHELLEY, J C      ",0,2,4,5,4,3,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,19,"YOON, I           ",0,0,5,5,5,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,20,"RODAL, J A        ",0,1,3,7,2,3,0,0,0,0,0,0,0,1,,0,,0
ENGLISH,R001A,21,"GARDEZI, N        ",0,2,6,3,3,0,0,1,0,0,0,0,0,0,,0,,0
ENGLISH,R001A,22,"BADY, A J         ",0,1,6,6,3,0,0,0,0,0,0,0,0,1,,0,,0
ENGLISH,R001A,23,"HUERTA, J         ",0,5,3,5,2,0,0,0,0,0,0,0,1,0,,0,,0
ENGLISH,R001A,24,"SPEIRS, K         ",0,2,10,5,1,1,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001B,1,"LEE, A            ",0,2,3,8,3,1,0,0,0,0,0,0,1,0,,0,,0
ENGLISH,R001B,2,"AUCLAIR, T        ",0,0,4,3,2,4,0,0,0,0,0,0,0,1,,1,,0
ENGLISH,R001B,3,"KNOX, M           ",0,1,6,5,4,0,3,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001B,4,"THOMAS-BIGNAMI, I ",0,8,7,0,0,1,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001B,5,"TROCCHIO, R       ",0,5,5,7,1,1,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001B,6,"SULLIVAN, K       ",3,6,8,5,0,0,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001B,7,"CANNON, B Z       ",0,2,4,6,1,1,0,1,0,0,0,0,1,0,,0,,0
ENGLISH,R001B,8,"BAHR, S M         ",0,0,1,5,5,3,0,0,0,0,0,0,0,0,,0,,1
ENGLISH,R001B,9,"WEINER, J J       ",0,1,7,4,2,1,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001B,10,"CASTILLO, C       ",0,0,7,6,1,2,0,0,0,0,0,0,0,0,,0,,0
ENGLISH,R001B,11,"WILLIAMS, K M     ",1,6,3,4,2,0,0,1,0,0,0,0,0,0,,0,,1
ENGLISH,R001B,12,"MENILLA, D D      ",0,7,6,7,0,1,0,0,0,0,0,0,0,0,,0,,0
ENGIN,7,1,"PACKARD, A K      ",1,35,22,18,32,23,16,14,15,5,1,2,16,6,,10,,1
ENGIN,7,2,"PAPADOPOULOS, P   ",0,13,17,20,19,23,14,8,8,3,4,2,2,6,,3,,1
ENGIN,10,1,"GRONSKY, R        ",0,12,21,30,16,10,2,2,1,0,0,0,0,0,,0,,0
ENGIN,10,2,"GRONSKY, R        ",1,11,20,31,21,5,2,1,0,1,0,0,1,0,,0,,0
ENGIN,10,4,"GRONSKY, R        ",1,14,15,20,23,6,2,1,3,0,1,0,0,0,,0,,0
ENGIN,28,1,"YOUSSEFI, K K     ",0,16,18,6,16,12,18,20,2,0,0,0,0,8,,0,,0
ENGIN,45,1,"DEVINE, T M       ",2,8,30,20,26,13,5,1,0,0,0,0,1,1,,1,,1
ENGIN,98,2,"LIEU, D K         ",0,0,0,0,0,0,0,0,0,0,0,0,0,18,,1,,0
ENGIN,98,3,"LIEU, D K         ",0,0,0,0,0,0,0,0,0,0,0,0,0,14,,1,,0
ENGIN,98,6,"LIEU, D K         ",0,0,0,0,0,0,0,0,0,0,0,0,0,5,,1,,0
ENGIN,98,7,"LIEU, D K         ",0,0,0,0,0,0,0,0,0,0,0,0,0,14,,1,,0
ENGIN,98,14,"LIEU, D K         ",0,0,0,0,0,0,0,0,0,0,0,0,0,10,,1,,0
ENGIN,115,1,"HOSEMANN, P       ",0,6,11,11,9,6,5,4,3,0,0,0,0,0,,0,,0
ENGIN,117,1,"MORSE, E C        ",2,57,31,5,16,1,0,10,0,0,0,0,2,0,,0,,0
ENGIN,120,1,"ADLER, I          ",4,22,19,28,7,7,8,3,1,0,0,0,1,11,,1,,1
ENGIN,128,1,"LIEU, D K         ",0,13,6,5,5,2,1,0,0,0,0,0,0,0,,0,,0
ENGIN,128,2,"LIEU, D K         ",1,5,6,1,4,1,2,0,1,0,0,0,0,0,,0,,0
ENV DES,1,1,"JENSEN, S E       ",0,18,24,26,23,8,2,3,0,0,0,0,0,6,,1,,2
ENV DES, 011A,1,"GUTIERREZ, M      ",3,5,16,11,4,4,0,0,0,0,0,0,0,1,,0,,3
ENV DES, 011B,1,"HOOD, W J         ",5,12,16,11,9,6,3,0,0,0,0,0,1,1,,0,,0
ENV DES, 101A,1,"LIFCHEZ, R        ",3,5,1,1,0,0,0,0,0,0,0,0,0,1,,0,,0
ENV DES,105,1,"UBBELOHDE, M S    ",2,15,7,0,4,2,0,0,0,0,0,0,0,0,,0,,0
ENV DES,C169A,1,"GROTH, P E        ",1,6,3,9,6,3,4,2,0,0,1,0,0,1,,2,,0
EPS, 039A,1,"RICHARDS, M A     ",0,3,3,2,7,1,0,1,0,0,0,0,0,3,,0,,0
EPS,50,1,"DREGER, D S       ",0,16,14,7,10,5,6,3,1,0,1,0,1,3,,1,,0
EPS, 100A,1,"BANFIELD, J F     ",3,4,3,1,5,7,1,3,0,0,1,0,0,0,,0,,0
